status,EAR,MAR,MOE,pupil,n_EAR,n_MAR,n_MOE,n_pupil
0,2.955785284060953,0.9970544855015815,0.33732304267099145,0.07259893698524375,4.373187902911517,1.6275740164882089,-1.492690820025501,-2.7299076324737803
0,2.9022339128443977,0.9970544855015815,0.3435472520284888,0.07494831174437903,3.8342283770507635,1.6275740164882089,-1.2457017592445645,-1.9634210252317064
0,2.911616759271586,1.0,0.34345179420184924,0.07476280593210677,3.928660589461756,1.7167111693071113,-1.2494897164920973,-2.0239425406346334
0,2.7297641809969893,1.0796668344321692,0.3955165218842616,0.07015028346608754,2.09843333034851,4.127588725398328,0.8165426824027912,-3.5287840658360814
0,2.6757274584932014,0.9262116498428254,0.34615321037382807,0.07259893698524375,1.554589061227217,-0.5162717094891722,-1.1422921264412762,-2.7299076324737803
0,2.5252504177830986,0.9289478792895479,0.367863667202188,0.07443497900120229,0.04013606643678894,-0.43346794041214504,-0.2807778307014303,-2.130896508303905
0,2.911616759271586,0.9289478792895479,0.3190488158619981,0.07476280593210677,3.928660589461756,-0.43346794041214504,-2.217848644386648,-2.0239425406346334
0,2.6258313003177767,0.9289478792895479,0.35377287153867315,0.06616522629608526,1.0524168639224658,-0.43346794041214504,-0.8399287503914107,-4.828914212388344
0,2.888599569063516,0.9934281872982954,0.34391343055568097,0.05579629804409099,3.6970076244793564,1.5178349887948215,-1.2311710638076574,-8.211790701421881
0,3.167863686463532,1.0,0.3156701483946607,0.05761146685786021,6.507618312582586,1.7167111693071113,-2.351920918713924,-7.619589486938043
0,2.7250993832612043,0.9974586998307351,0.3660265405208994,0.062216441359602456,2.0514851921626898,1.6398063495657411,-0.3536786872576944,-6.117210495016036
0,2.955785284060953,1.0,0.3383195678632313,0.07259893698524375,4.373187902911517,1.7167111693071113,-1.453146709739527,-2.7299076324737803
0,2.71793776676775,0.9285714285714286,0.34164558141289325,0.06232317826070531,1.979408206232673,-0.44486009115789876,-1.3211638480470373,-6.082387440551974
0,2.6803922562289864,0.9974586998307351,0.37213161525621197,0.0645507987264292,1.6015371994130372,1.6398063495657411,-0.11141712626827195,-5.35562333177941
0,3.0505315713332557,0.9439547572090452,0.30943943215656783,0.053310039163061845,5.326747315215797,0.020670163869147072,-2.5991681855150293,-9.022935933588634
0,2.954092166682648,1.0,0.33851347337038856,0.05152735461323397,4.356147783887339,1.7167111693071113,-1.4454521518700472,-9.604539114208212
0,2.8958801913997445,0.9336388037829209,0.32240242761273896,0.05526624568707059,3.770282326380768,-0.2915111944337363,-2.0847706309452043,-8.384720980515695
0,3.1104699897183536,0.9289478792895479,0.298651934389395,0.06848489808673698,5.929988293360703,-0.43346794041214504,-3.027237646013024,-4.072118237706895
0,2.7250993832612043,0.9172673058301095,0.3365995792536526,0.062216441359602456,2.0514851921626898,-0.786945426951559,-1.5213992936154286,-6.117210495016036
0,2.911616759271586,0.8673017867965747,0.2978763547897533,0.07476280593210677,3.928660589461756,-2.2990018463510493,-3.0580141938239724,-2.0239425406346334
0,2.84871963940257,0.9899494936611665,0.34750681673566775,0.07741311347393355,3.2956422160287344,1.4125627701350958,-1.088578322040534,-1.1592762169738726
0,2.7250993832612043,0.9974586998307351,0.3660265405208994,0.062216441359602456,2.0514851921626898,1.6398063495657411,-0.3536786872576944,-6.117210495016036
0,2.8031811140187988,0.9336388037829209,0.3330640318293253,0.07767764473329063,2.8373267426492665,-0.2915111944337363,-1.6616968780193322,-1.0729725454520476
1,3.2348540918763966,0.9106647818091935,0.2815164937720443,0.042617209662661845,7.181832927788841,-0.9867509933335454,-3.7072061594514425,-12.51148563120953
1,2.801247653695705,0.9739490109083756,0.3476840077397077,0.06779659924970488,2.8178677290828134,0.9283561987271121,-1.0815470290436262,-4.296676639176901
1,2.7003255537315045,0.9723089094442237,0.3600709951807911,0.06806327259055242,1.8021528013432684,0.8787234520789081,-0.5900066231456148,-4.209674110749562
1,3.2931888004918504,0.970265832229092,0.2946280614352202,0.03857393377672342,7.76893361601343,0.816895854202956,-3.1869129629199517,-13.830609710459152
1,2.611734027291065,0.9668319132599286,0.37018773855113535,0.07809815208088954,0.9105370312720344,0.712978606439825,-0.18855403701220338,-0.9357814698570744
1,3.541189229134458,0.9106416928094864,0.25715702660489187,0.04426090621996651,10.264895724882116,-0.9874497125883436,-4.673838477095427,-11.975227466076419
1,2.975306200008466,0.9457966219013473,0.31788211307416225,0.06383658627238033,4.5696531542100045,0.07640866885278264,-2.264145741612495,-5.588636084906734
1,3.1957700570966554,0.8829374871183311,0.2762831716123144,0.05048929179414048,6.788477680760127,-1.825834320012518,-3.9148748368295228,-9.943208475159363
1,2.842535288561279,0.910836131726062,0.3204308968094017,0.07727890891666071,3.2334007697042333,-0.9815656025525408,-2.1630049115499226,-1.2030606304142992
1,3.2459667394307923,0.9345069113820478,0.2878978703108712,0.0569111389829316,7.293674457163595,-0.2652405243120398,-3.4539803909583178,-7.84807237785352
1,2.8781501496152124,0.909872986992699,0.3161311744331137,0.06261728906057062,3.591841052206101,-1.0107122862068207,-2.3336264845628754,-5.986433405008922
1,2.8392061029918954,0.9345069113820478,0.3291437385955476,0.06812698420476888,3.199894694412125,-0.2652405243120398,-1.8172619447101397,-4.188888112758902
1,2.721257668325675,0.938062512752513,0.34471653444331146,0.07642629355873855,2.0128208440216846,-0.1576409240070943,-1.1993022972668206,-1.481227513086003
1,2.507112194808741,0.9374810259160667,0.3739286290646375,0.08601597239467149,-0.14241328444134937,-0.17523787728310616,-0.04010802863665701,1.6474178283667793
1,3.6564418322705703,0.8782942435255491,0.240204626195338,0.046335559012792994,11.424837794138659,-1.9663481466894606,-5.346543589447499,-11.298369261911429
1,2.817798675681833,0.9339255024589874,0.3314379804770836,0.06766640895523407,2.9844429401279533,-0.2828351197733523,-1.7262218438751131,-4.339151394094889
1,2.584139795991094,0.9396228633569387,0.36361146746573964,0.07052507209863415,0.63281914132701,-0.11042159768823248,-0.44951361043436217,-3.406508781198528
1,2.7424251985699484,0.8852235252495113,0.32278857622483764,0.0637733469324361,2.225858191244082,-1.7566542394669096,-2.069447482646982,-5.609268002794505
1,2.836802546695218,0.9082360397290239,0.3201618811246095,0.06627368714765722,3.175704472339224,-1.060249580447619,-2.1736799913079836,-4.7935287168148015
1,2.6867559228891387,0.9662705400024798,0.3596420991466258,0.07145867706472535,1.6655833421723334,0.6959903302440968,-0.6070260745436552,-3.1019189322691143
1,2.8187182621100044,0.8798492998964272,0.3121451731177275,0.06418848632659963,2.993697976069256,-1.919289034453755,-2.4917989791903175,-5.47382822907273
1,2.9107192769486194,0.8744746321952063,0.30043248729638405,0.06101773599486645,3.9196280168820845,-2.0819372157788782,-2.9565817498326914,-6.508289697908957
1,2.953071332443694,0.951097868761834,0.3220707398133833,0.062165109452228196,4.345873754951943,0.23683498886840107,-2.0979326654029093,-6.133957597356168
1,2.9540715544621188,0.9073671353961887,0.3071581438254644,0.06235990078996154,4.355940335369199,-1.0865443613229189,-2.6896942635928878,-6.070406667050637
1,2.909189618974873,0.8763093567554789,0.30122112049343447,0.061643994801088245,3.904233009853683,-2.026414785453912,-2.9252872092007114,-6.303971938143336
1,2.991893529193015,0.8799860814956724,0.29412346158354963,0.06082052196681271,4.736593773460421,-1.915149750019313,-3.206936493022484,-6.572631034120082
1,3.206412607990988,0.9396228633569387,0.29304490040215675,0.057258747281047004,6.895587994719468,-0.11042159768823248,-3.2497359552330733,-7.734664713096904
1,3.6688956617292683,0.9132653430753712,0.24892104526213754,0.03931347627997563,11.550177442176196,-0.9080528144168707,-5.000658668965407,-13.58933299544169
1,3.0720469022544767,0.939451333140493,0.3058063118929141,0.06395829774284845,5.543285048771602,-0.11561244469461672,-2.7433376550948303,-5.548927557478828
1,2.906611793297615,0.9135002783911397,0.314283551899703,0.06386049370003719,3.878288880446643,-0.9009432024440034,-2.406943837497852,-5.580836255168487
1,3.196165318139027,0.9101913402477904,0.28477605181503907,0.059628600530052145,6.792455724629933,-1.001078280750488,-3.5778603850149713,-6.961496971582507
1,2.8706872526139877,0.941228899348092,0.3278758069138422,0.06768650942515228,3.51673187501879,-0.061819740303741426,-1.8675760066594824,-4.3325935893293135
1,2.7679397337992167,0.8842717533469507,0.31946929427297094,0.06880083787200393,2.4826453004688913,-1.785456758542212,-2.2011632210919223,-3.9690424669468545
1,2.771544363698994,0.9106647818091935,0.3285766570208497,0.06873487364616843,2.518923542791226,-0.9867509933335454,-1.8397648743958337,-3.9905633824429483
1,2.8715909543455562,0.9413215438854636,0.32780488546287173,0.06309049132453548,3.5258270418782174,-0.05901613153183769,-1.8703903115066227,-5.832050543596386
1,3.1446713489130524,0.9101913402477904,0.2894392574799257,0.06428868526257851,6.274202604154477,-1.001078280750488,-3.392815069016507,-5.441138194335151
1,2.894849062347189,0.9106647818091935,0.3145810928984367,0.06686462736439865,3.759904686879825,-0.9867509933335454,-2.395136816300445,-4.60073369335088
1,2.847427471243716,0.9376734362293004,0.32930546807562333,0.0719058154210936,3.2826373886563047,-0.16941515683686387,-1.8108441958700587,-2.956039455013368
1,2.8669963362355566,0.9400110050713089,0.3278731099829617,0.06419647023468159,3.479585215724734,-0.0986756540414496,-1.867683026264208,-5.471223468553158
1,2.780664333886988,0.9113901967663194,0.32775987581799226,0.07532160120548101,2.6107100777897156,-0.9647984876082595,-1.8721763841266694,-1.8416348472510655
1,2.726503067811093,0.9645206564949355,0.3537574073845725,0.0740264084975709,2.065612359073257,0.6430353596571229,-0.8405423989173055,-2.264193172844078
1,2.945922737955233,0.9357112565078799,0.3176292590610702,0.06085404975042841,4.273927826985104,-0.22879463494852229,-2.2741794939529543,-6.561692550588659
1,3.0475907893683267,0.9110862335695782,0.29895294235300496,0.05790755753187794,5.297150268165992,-0.9739970211526673,-3.0152930487237235,-7.522989514846999
1,3.017633392644469,0.9360226672017525,0.3101843548932495,0.06145827252372431,4.995648663864936,-0.21937072526345042,-2.5696081632664596,-6.3645640755673165
1,2.988032598583678,0.9028297988503474,0.3021485773877725,0.060694024876640315,4.6977360321306145,-1.2238532291945934,-2.8884838669462565,-6.613900876274988
1,3.14700394162802,0.9024852563942802,0.2867760171686989,0.0593758498099078,6.2976786241914136,-1.2342797721892214,-3.4984977646526207,-7.0439572266815
1,2.763249006680348,0.9612691930663656,0.34787642761923737,0.0663422782045582,2.435436200001523,0.544639581034028,-1.0739114238460974,-4.771150794226356
1,2.8625941753063544,0.9330531792422754,0.32594671899044864,0.06084286776781024,3.4352803452187834,-0.3092333629044884,-1.9441260690041728,-6.565340687134738
1,3.0910092694624285,0.8808303292720552,0.28496528236721996,0.061545375754333435,5.734128872326874,-1.889601125797345,-3.5703513386976393,-6.336146531942226
1,3.119390224421732,0.9360226672017525,0.3000659102774713,0.05735558016205662,6.019764621344124,-0.21937072526345042,-2.9711282582170973,-7.703072858223203
1,2.940237630245007,0.9395523512235255,0.31954980153941964,0.06296888777853138,4.216710936243316,-0.11255543570363123,-2.197968531937989,-5.871723860525864
1,3.363839131928705,0.9118446546190329,0.2710726104479954,0.05086515702426025,8.479982992865624,-0.9510456851390062,-4.121640312442354,-9.820581949146629
1,3.0059929720923257,0.9379916450482155,0.31204053161685374,0.05990286010492132,4.878495444459354,-0.15978552230775667,-2.495951362976763,-6.872019424321168
1,3.737823427017513,0.9143589023375065,0.24462335372195268,0.03527087439661146,12.243890317392152,-0.8749595265998135,-5.171199654344993,-14.908237180464392
1,2.5263866566930964,0.9087084642289701,0.35968701062505626,0.07883940047056474,0.0515715679054729,-1.0459530713420928,-0.6052438973644032,-0.6939482071489492
1,2.98531253717604,0.9345069113820478,0.313034866448538,0.05843115547514643,4.6703603931270035,-0.2652405243120398,-2.4564941705730976,-7.35216499673457
1,2.7041674803981963,0.939451333140493,0.34740870894659087,0.07722425686681968,1.84081928041994,-0.11561244469461672,-1.0924714350911424,-1.220890933603944
1,2.748305814023202,0.9376734362293004,0.3411823500299099,0.07651525380112277,2.2850427395470234,-0.16941515683686387,-1.3395457946744436,-1.452204116925225
1,2.715679518838078,0.9360226672017525,0.3446734641215088,0.06869707151085172,1.9566804178343125,-0.21937072526345042,-1.2010114136731898,-4.002896378842412
1,2.4945761895738343,1.0077822185373186,0.4039893520788736,0.07373130190802601,-0.26857997791911503,1.9522166483680758,1.1527615098435524,-2.3604720860806765
1,2.8439075677930465,0.8847317126775849,0.3110972109983736,0.06780951115557342,3.2472118626286526,-1.7715374703610713,-2.533384209494538,-4.29246411289359
1,2.9711872663107064,0.9384930637832285,0.315864662730783,0.06880534177501568,4.52819878054291,-0.14461158972887805,-2.3442022012949133,-3.967573062661565
1,2.715101470592397,0.8798492998964272,0.3240576123677825,0.06975029414560373,1.9508627403157082,-1.919289034453755,-2.0190895934693844,-3.6592811080804357
1,2.7208041462336876,0.8770580193070292,0.3223525002786803,0.07283760224713046,2.0082564407933083,-2.003758761080868,-2.086751847295454,-2.652042776669586
1,2.7011391552558837,0.8897944693753476,0.32941452410698024,0.07245119738996962,1.8103411685476438,-1.6183283390885235,-1.8065166346955788,-2.7781078698759494
1,2.883101830590502,0.8693876174891422,0.30154592816136455,0.06882104147066175,3.6416764825606975,-2.2358804428415526,-2.912398192101718,-3.962451016294253
1,2.8449822867227517,0.909872986992699,0.3198167493832863,0.06386991619589515,3.2580282057330168,-1.0107122862068207,-2.187375508238569,-5.577762153493631
1,3.025571417224422,0.8798492998964272,0.29080434026031926,0.06448091922851312,5.075539689373538,-1.919289034453755,-3.338645857402263,-5.378421609944783
1,2.637244289368689,0.8615691839144368,0.32669297546215625,0.07186066411179112,1.167281134020409,-2.472481861278682,-1.9145131214855067,-2.970770129098133
1,3.1941065105239135,1.0,0.3130765980111211,0.03229951101196993,6.771735172553071,1.7167111693071113,-2.4548381788068663,-15.87764839539354
1,2.8234613719318977,0.873212459828649,0.309270198809616,0.06910815257226673,3.041434274181503,-2.1201330729651233,-2.6058837027824717,-3.8687806415211217
1,2.8062538929868737,0.8437115574060478,0.3006540354436826,0.07344369587755102,2.868252253202702,-3.0128893126478093,-2.947790276783491,-2.454303932049038
1,2.5017195180370426,0.9071086370333188,0.3625940600028078,0.08301148165971892,-0.19668704905218515,-1.094367038171716,-0.4898863709357999,0.667198771798873
1,2.79019531667101,0.9941291077756598,0.35629373393177294,0.07540046950688527,2.7066331857432138,1.5390462426312126,-0.7398958949605888,-1.8159039601172713
1,2.721805806066919,0.9087084642289701,0.3338623432294304,0.07070063490945706,2.0183374918761823,-1.0459530713420928,-1.6300182869569717,-3.349231183104699
1,2.63855365254037,0.9113901967663194,0.3454127968513519,0.06975768584329015,1.180459017950497,-0.9647984876082595,-1.171673214062568,-3.6568695569818335
1,2.702195093773564,0.8851760194254324,0.3275766510956472,0.0698061559105503,1.8209684990883648,-1.7580918606033797,-1.8794471071188743,-3.641056133745473
1,2.74416832864511,0.9101451655649716,0.33166521020754636,0.06593726351579057,2.243401655351165,-1.0024756188932777,-1.7172049142564307,-4.903287369487324
1,2.6223510389933327,0.9113901967663194,0.34754698482937796,0.07514820806632205,1.0173903099672241,-0.9647984876082595,-1.0869843718423622,-1.8982045871089663
1,2.8702944218203377,0.8802169727469564,0.3066643498504672,0.06207840310179799,3.5127782900128532,-1.908162519516355,-2.7092889949232113,-6.162245658300541
1,2.960103346891613,0.901580249821149,0.3045772880760711,0.06277095508599169,4.416646381060249,-1.2616670789753939,-2.7921077752441152,-5.9362996619713835
1,2.8620027634857443,0.8903274267533648,0.31108545320515363,0.07316642802234365,3.4293281720590065,-1.6021999841692742,-2.533850782216865,-2.544762934729993
1,2.854231033342651,0.8818155763634274,0.30895031483513596,0.06562269277826627,3.351110791292023,-1.8597855806370065,-2.6185773378898003,-5.005916486619487
1,3.0720469022544767,0.8734487882954372,0.28432143651662384,0.06484796721333558,5.543285048771602,-2.112981301459378,-3.59590042819523,-5.258671721814908
1,2.5870823524606643,0.8875468796641295,0.34306866142855974,0.07351776415048462,0.6624340476054114,-1.6863448936397254,-1.264693190281934,-2.430139060521239
1,2.8034281867940596,0.9113901967663194,0.325098463752184,0.0673041702232321,2.839813368533582,-0.9647984876082595,-1.9777865313324734,-4.4573322571624985
1,2.7655048746818363,0.8862508747678729,0.32046621319726787,0.08068611044865673,2.4581400359793166,-1.725564590760108,-2.1616034867314053,-0.09145664629264977
1,2.5751411937364312,0.9430487408312475,0.36621244036056905,0.07704797755071595,0.5422540951964425,-0.006747701623468006,-0.34630181026623713,-1.2784022924886502
1,2.8656882492090134,0.7479424754920054,0.26099924710877126,0.06692154619561877,3.4664201753607933,-5.911053044138996,-4.521371492285006,-4.582163849752937
1,2.852441890594103,0.8949239570426579,0.31373959273058644,0.0653172352103422,3.3331042397220347,-1.4630997953725746,-2.4285292239407803,-5.105572420175488
1,2.670641074779288,0.9087084642289701,0.3402585517052565,0.08500517531127676,1.503397935911099,-1.0459530713420928,-1.376203957575456,1.3176439495725036
1,2.3118715456501944,0.9120836319790734,0.39452176038723535,0.09600786634421893,-2.1073827204939044,-0.9438137528318906,0.7770685590660489,4.907286380002231
1,2.31606392602374,0.883321861344784,0.3813892403485109,0.10012439070146499,-2.0651891540730394,-1.814202388076222,0.2559439304183434,6.250307869420218
1,2.3160502482349354,0.9420539744406249,0.40675023141599165,0.09124666112676688,-2.06532681207136,-0.036851319795315626,1.2623187170706667,3.3539369114605297
1,2.689107568149637,0.9124790549656868,0.3393241184448265,0.07084201482401967,1.6892511136186612,-0.9318474633416187,-1.413284135972422,-3.3031057999048095
1,2.81959327803074,0.8802169727469564,0.31217870307937373,0.07135039496674439,3.00250443900469,-1.908162519516355,-2.4904684433327713,-3.137246109248332
1,2.5574972574297252,0.9062769164445661,0.3543608556418828,0.08091514648894199,0.3646794163385502,-1.1195365646711042,-0.8165963666194956,-0.01673333670919925
1,2.72616782002485,0.8647067955808208,0.31718766145986516,0.07332602101729371,2.0622383093745364,-2.3775314644149086,-2.291702968903772,-2.492695510082977
1,2.449191048747257,0.9154418843784985,0.3737731627129457,0.08137820269788419,-0.725351736052055,-0.8421863266241009,-0.04627724403124182,0.13433936089870344
1,2.956412659434609,0.9338094023943001,0.3158589513592747,0.06772274181596151,4.3795020257106305,-0.28634853965767965,-2.3444288399253934,-4.320772724141396
1,2.8671025244676343,0.8872893337841301,0.3094724817867762,0.06300687456574951,3.4806539308278657,-1.694138746454135,-2.597856710168446,-5.859330621200535
1,2.9114991707470366,0.8665463213676532,0.29762890887079096,0.06621367616278465,3.9274771378712905,-2.3218637393830903,-3.0678333421861588,-4.8131073796115205
1,2.974679691103242,0.9101451655649716,0.3059640902807318,0.06984252106825468,4.563347751848939,-1.0024756188932777,-2.737076693488247,-3.629191953183272
1,2.6579218440740804,0.8629395309906375,0.32466700738947163,0.07546340660612358,1.3753871979139192,-2.431012421283796,-1.9949075816817714,-1.795370648657593
1,3.1714373777963742,0.8809086218218095,0.277763208565668,0.05641843799440504,6.543585178464182,-1.88723183684094,-3.8561440139998644,-8.008816723817096
1,2.5654602775825692,0.8872814277276013,0.3458566228761436,0.0843539225405977,0.4448220059398718,-1.6943779995182022,-1.1540613108123348,1.1051718760074858
1,2.940693527022058,0.8842982222927047,0.30071077253269707,0.07554289796078681,4.221299239123688,-1.7846557553680997,-2.945538835753434,-1.7694364895780423
1,2.6101721730756897,0.8927120845493149,0.34201271998750565,0.08183011960343005,0.8948179901296828,-1.5300354755605003,-1.3065950560107056,0.2817778461128177
1,2.616440278352811,0.9388286943879289,0.3588190803189178,0.08178389068030917,0.957902370070978,-0.13445473715933678,-0.639685105688836,0.26669559910152335
1,2.616692674044557,0.8786353054595518,0.3357808558012535,0.08145994053683009,0.9604425676282492,-1.9560269312453555,-1.5538878756879124,0.16100643843213164
1,2.4138433311529495,0.9436722107698786,0.3909417809312183,0.09547321360357118,-1.0811033943587627,0.012119744192058001,0.6350078228873044,4.732855219695306
1,2.3871847875656895,0.910836131726062,0.38155241959918784,0.09327910632678564,-1.3494041994646835,-0.9815656025525408,0.26241920905193983,4.0170248329214715
1,2.4296497652652733,0.9336388037829209,0.38426888398912284,0.09068899267878346,-0.9220219732635426,-0.2915111944337363,0.37021394245156936,3.17199684634376
1,2.324191659493693,0.9377512633457844,0.40347415391296354,0.09121598167965214,-1.9833888326662539,-0.16705995282099148,1.132317417460813,3.3439277014613147
1,3.429119783415212,0.9682794206324925,0.28236966970810806,0.034394708400683684,9.136990053072736,0.756783071141661,-3.6733504340048913,-15.194087489781042
1,2.7921170711118575,0.972992974520964,0.34847857369157714,0.06501370037516575,2.7259743872611257,0.8994246278212843,-1.0500170648491614,-5.2046010596420205
1,2.755431092955075,0.9205073711311569,0.33407018360381296,0.06980356559457704,2.3567540116864127,-0.6888945784367243,-1.6217707657197133,-3.641901227740932
1,3.6925348152649997,0.8204582566911996,0.22219377683303396,0.04905122660035183,11.78809006125454,-3.7165806441541354,-6.061250070601447,-10.412379137308504
1,2.3780880419150616,0.8534918135881966,0.3588983244291007,0.08479386428142027,-1.4409569946846608,-2.7169192230813546,-0.63654054109881,1.2487034479697967
1,2.743324937362684,0.958921579243218,0.3495472104609979,0.07350252627036107,2.234913473716126,0.4735960970430197,-1.0076114231306228,-2.4351104389665266
1,2.9945043651454184,0.8342710520757792,0.2786007132887467,0.06511657976142714,4.76287012969633,-3.2985778627342617,-3.8229101535893624,-5.171036524471965
1,2.5805399228757615,0.8770580193070292,0.33987384249790376,0.07973382518217274,0.5965887729289249,-2.003758761080868,-1.3914699874180054,-0.402140967810847
1,2.3269010137685036,0.938062512752513,0.4031381254303059,0.09199815204654631,-1.9561209539515192,-0.1576409240070943,1.1189831360187408,3.5991118130956203
1,2.584927177282153,0.8170541068246661,0.31608399416641747,0.08271620544242532,0.6407436190324403,-3.8195970194035427,-2.3354986917926444,0.5708645172860066
1,2.6279220980537805,0.8782942435255491,0.3342162403428957,0.08932231784946171,1.0734593756428568,-1.9663481466894606,-1.6159749425500893,2.726117384560691
1,2.6435851216158963,0.9377512633457844,0.3547270922649853,0.07148301017227911,1.2310974633483303,-0.16705995282099148,-0.8020633658208153,-3.093980223904255
0,2.3502213717751443,0.9925372091383595,0.42231647667669997,0.09128089909884195,-0.6637011493367682,-0.8878076463510256,-0.4203604332954623,-1.648107187953901
0,2.3354517696815185,0.9971817698776688,0.42697596363278906,0.08725579221824706,-1.0669586100710056,-0.6961684504606982,-0.013483093666150386,-4.167934968853222
0,2.3001751708102396,0.9918532247629265,0.4312076912009901,0.08474414730978692,-2.0301227897147833,-0.9160295220173624,0.3560412920037352,-5.7402938661048655
0,2.3566579358497344,1.085254706406647,0.4605058247519232,0.09052003050860834,-0.48796232657643285,2.9378085138761247,2.9144230940452083,-2.124431883958245
0,2.2554369661910987,1.0033879261366174,0.4448751799218327,0.09684126150536718,-3.2516191223959097,-0.4400962701641602,1.5495184929395294,1.8328328415838253
0,2.2420210933871694,1.0033879261366174,0.44753723731507494,0.08869147092691368,-3.6179154360102665,-0.4400962701641602,1.7819755939702562,-3.2691605507167423
0,2.3159482005609338,1.0370899457402696,0.4478036017770525,0.09829148097972931,-1.599468538839903,0.9504825809339142,1.805235164108033,2.740710179578595
0,2.338710092321701,1.0,0.42758613103998405,0.08706713888808273,-0.9779959619371156,-0.5798854724157685,0.03979815676069765,-4.286037150089458
0,2.9300230017031863,1.0,0.34129424902763983,0.06707507411445243,15.166741101728306,-0.5798854724157685,-7.4954115596022906,-16.80162039012679
0,2.3437665333381235,1.0,0.42666365688554486,0.09026039274367688,-0.8399389207447167,-0.5798854724157685,-0.040754452007639996,-2.2869722766616065
0,2.301390382652313,0.9549268275117415,0.4149347432360453,0.09289747801150629,-1.9969436127415467,-2.4396494020313,-1.06495072670992,-0.6360842591253426
0,2.4178418976245006,1.0,0.4135919726523424,0.08314039012171069,1.1825558706335637,-0.5798854724157685,-1.182204606370549,-6.744290042160245
0,2.5540206045161638,0.9604661754075879,0.3760604647077777,0.07977172484066299,4.9006709017015835,-2.211090398047933,-4.459543989154924,-8.853167299720294
0,2.416449671659299,1.0464422212019397,0.4330494582506166,0.08245057037601874,1.1445436409244225,1.3363667688723933,0.5168687145142007,-7.176136204404408
0,2.39883105934286,1.0082136903260266,0.42029374532203134,0.09316874270572469,0.6634990725365987,-0.24098043968581032,-0.5969900837544795,-0.46626508841858716
0,2.408705941700412,1.0493996709650177,0.43566948243761133,0.09287079212356292,0.9331150012063645,1.4583940877715729,0.7456553772981309,-0.6527903600544519
0,2.4073705574567494,1.0084707395428871,0.4189096424807485,0.08364473135742836,0.896654732622937,-0.23037433332004068,-0.7178531931787003,-6.428558536261287
0,2.4216909629780274,0.9595596474326816,0.39623538349942133,0.08622176113423997,1.2876476876523322,-2.2484946439850777,-2.697822717577139,-4.815266910361667
0,2.2340537936908,0.9578756564376593,0.42876123177642345,0.08849357820511718,-3.835448245905879,-2.3179777874482053,0.1424107117361095,-3.3930468456185334
0,2.370432568477656,0.9163092499311759,0.3865578216045394,0.08131807441750427,-0.111870720257535,-4.033049064594975,-3.542890141307531,-7.885109869620277
0,2.3378122812171935,0.9578756564376593,0.40973163847823424,0.0871963756085574,-1.0025090817847282,-2.3179777874482053,-1.5192980489841492,-4.205131403180132
0,2.392730174813397,0.9969214908990544,0.41664601441188487,0.08914655087381175,0.49692537691579347,-0.706907820008969,-0.9155185102509757,-2.9842679685464852
0,2.3439075327042342,1.0,0.4266379906404716,0.08768626921995917,-0.8360891862709957,-0.5798854724157685,-0.042995688781581574,-3.8984445080701997
0,2.3254250844969566,0.9568553875301133,0.4114754734131129,0.09231016759949703,-1.3407192423126144,-2.3600750974002933,-1.3670222886391463,-1.0037567548116235
0,2.319507752815562,1.0,0.43112595712867874,0.08862227908028045,-1.5022813570557887,-0.5798854724157685,0.3489040809303863,-3.3124765526342803
0,2.3966334457029688,0.9971817698776688,0.41607604686714217,0.08400833924067681,0.6034971787496374,-0.6961684504606982,-0.9652894143151884,-6.200929985580907
0,2.422930710180773,0.9568553875301133,0.3949165296017578,0.08248375907501582,1.3214967585861563,-2.3600750974002933,-2.812988136065933,-7.155359164632394
0,2.3261550830481603,0.9171749178143038,0.3942879494571149,0.08828358333289882,-1.3207879428617564,-3.9973307466867483,-2.867877229952527,-3.5245094200443874
0,2.3892218119990978,0.9214426752509268,0.3856664419449368,0.08430980091710676,0.4011358308697793,-3.821238829858673,-3.6207275057892176,-6.012206672218261
0,2.3332595752777836,0.9204467514322717,0.394489649237886,0.08301383477290532,-1.1268125413470176,-3.8623316372278946,-2.850264331584667,-6.823517176544825
0,2.3332228481721993,0.9630356388646041,0.41274910350677696,0.08732658413221572,-1.1278153090075254,-2.1050717800536334,-1.2558059188831043,-4.123617280709023
0,2.400481131953018,0.9595596474326816,0.3997363839523243,0.08390841446973264,0.7085513418246531,-2.2484946439850777,-2.392107139071946,-6.263485644671358
0,2.350970568799402,0.9196487913763979,0.3911783514355289,0.08625166881454524,-0.6432456700573238,-3.8952562628369476,-3.1394146292977587,-4.796543878668078
0,2.406134263805468,1.0075189028612026,0.41872929454391367,0.07855039772051606,0.8628999547096712,-0.2696480615658826,-0.7336015984084024,-9.617751719018285
0,2.4046268203350327,1.0075189028612026,0.4189917929638773,0.08851129222488135,0.8217419179369374,-0.2696480615658826,-0.7106796201352105,-3.381957381304339
0,3.0165505860118658,0.9644628967696389,0.319723760391083,0.05158188756852566,17.529221398123322,-2.0461816992470543,-9.378997266281267,-26.50078193569846
0,2.4686617699122175,0.9566056343251599,0.38749967532375873,0.07975469165265762,2.5701012170601505,-2.3703801630576824,-3.460645263447074,-8.863830544599606
0,2.590181373957338,0.9584071129261574,0.37001544469524206,0.06872297305325092,5.8879757708921545,-2.2960493641110973,-4.987409327954132,-15.769990262211964
